,CreditScore,Age,Balance,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_1,Tenure_2,Tenure_3,Tenure_4,Tenure_5,Tenure_6,Tenure_7,Tenure_8,Tenure_9,Tenure_10,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,HasCrCard_1,IsActiveMember_1
8483,433,-0.4693113027136666,1.2232025801906925,-1.398114784895106,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8484,802,2.009882055520177,0.2628633479043762,-1.0540622757482323,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8485,670,-1.3274936190253819,-1.225847671409028,0.7761257077883739,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
8486,738,0.10281024149414347,0.616318955420001,1.6485699582090683,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8487,706,-0.4693113027136666,1.0282251082883973,-0.3967879558153864,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8488,592,2.963417962533194,-0.07483296377197136,0.08705942553219446,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8489,522,0.19816383219544517,-1.225847671409028,1.33356507928439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8490,746,0.865638967104557,1.4231516612513684,0.9337236128649268,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8491,651,0.29351742289674687,1.0683667653295668,-0.9820991133016953,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8492,494,-1.0414328469214766,0.6129707321147875,-0.3583959982507211,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8493,753,0.6749317857019536,0.5997953267607268,-0.13511027332463219,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8494,671,-0.27860412131106327,0.6444401205692404,1.6191180337190259,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8495,696,0.29351742289674687,-1.225847671409028,0.4566854164379115,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8496,577,0.38887101359804854,-1.225847671409028,0.6072009553918408,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8497,587,-0.27860412131106327,-1.225847671409028,-1.4424982965642457,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8498,712,-0.18325053060976157,0.2803633480334396,-0.6857955830325162,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8499,498,-0.37395771201236494,0.7289485010807614,1.5346281828995467,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8500,660,-0.18325053060976157,0.3339892528157815,-1.3354476083689049,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8501,678,-0.9460792562201751,-1.225847671409028,-0.619856839901904,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8502,530,-0.18325053060976157,-1.225847671409028,-1.7354613997859745,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8503,559,0.865638967104557,-1.225847671409028,0.658541806268085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8504,624,0.29351742289674687,1.1005732405190094,-0.4855059421715006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8505,592,-1.0414328469214766,0.9734365970316872,-1.0517156300946484,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8506,767,0.865638967104557,-1.225847671409028,1.3105736902495233,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8507,653,-0.0878969399084599,0.6055415260887541,-0.18372192053040617,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
8508,678,-1.1367864376227785,-1.225847671409028,-1.5105649317187853,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8509,586,0.29351742289674687,-1.225847671409028,0.048673554117797696,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8510,550,0.10281024149414347,1.1860770647598247,1.1542465733490643,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8511,643,-1.0414328469214766,1.352243083935668,-1.2683705812480475,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8512,612,0.007456650792841798,1.503382726958929,-0.704064815018941,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8513,674,-1.1367864376227785,0.5622649665608688,-1.3574559971903803,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8514,657,-0.9460792562201751,0.1186509418586623,0.9210845915470258,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8515,724,-0.37395771201236494,1.5305417847652363,1.1689378445375542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8516,500,-0.4693113027136666,-1.225847671409028,-1.5172995178260575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8517,688,-1.8042615725318902,0.9798735647501923,1.695298028851699,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8518,599,1.0563461485071604,0.7159912246778467,-1.6703326363111157,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8519,631,-0.9460792562201751,-1.225847671409028,0.44840981708261696,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8520,634,1.2470533299097637,-1.225847671409028,1.3358783380565,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8521,545,-0.18325053060976157,0.2355683802152094,0.09366428969374055,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8522,644,-1.9949687539344936,-1.225847671409028,-0.7115200013180216,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8523,690,1.437760511312367,1.0825015534180589,0.1502545321216992,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8524,711,-0.4693113027136666,-1.225847671409028,1.3080030742660536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8525,712,-0.9460792562201751,1.020681949518598,-1.0767304032588294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8526,627,-1.1367864376227785,-0.23067800567598318,0.10080056171874381,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8527,694,0.007456650792841798,-1.225847671409028,-0.07764553804807252,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8528,534,-0.37395771201236494,-1.225847671409028,-1.5745581934435218,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8529,603,0.5795781950006519,-1.225847671409028,0.8420893171900836,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8530,808,-0.5646648934149683,0.43322846959310024,0.24027356351524295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8531,723,-0.8507256655188734,-1.225847671409028,1.12259007134171,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8532,585,-0.37395771201236494,-1.225847671409028,-0.02554791785842363,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8533,706,-0.4693113027136666,-1.225847671409028,-1.0887300310185068,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8534,671,-0.7553720748175716,-1.225847671409028,-1.464915848573782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8535,597,0.38887101359804854,0.13905713763146854,-1.6517144070792857,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8536,646,0.38887101359804854,1.0670206484591207,-0.6634362841755509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8537,801,0.6749317857019536,-1.225847671409028,1.2158128522366707,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8538,731,-0.5646648934149683,0.9760849164943914,1.1287276930526315,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8539,620,-1.3274936190253819,0.9812776997545951,-0.41547869718041724,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8540,484,0.10281024149414347,0.4874730207761949,0.3122323787115878,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8541,647,0.7702853764032553,0.4666664678248706,0.9958795527685615,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
8542,688,0.10281024149414347,1.1891124389007195,1.6717114143205587,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8543,680,-0.8507256655188734,0.5098925419599484,-0.9686659363187393,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8544,689,0.6749317857019536,-0.392180296454028,-0.47118262223925284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
8545,513,-0.4693113027136666,-0.2559650971712046,0.42569752151006995,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8546,553,-0.37395771201236494,1.315799842527599,-0.9816104823801265,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8547,689,0.7702853764032553,0.6783731961927009,-1.1992988618491425,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8548,517,0.6749317857019536,-1.225847671409028,-1.3514289695243407,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8549,731,-0.18325053060976157,-1.225847671409028,1.2215444407796698,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8550,687,0.7702853764032553,0.23613381661465377,1.021695089418089,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8551,507,-0.66001848411627,-1.225847671409028,-0.5593008619588935,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8552,468,-1.613554391129287,-0.002680522540146332,1.6466145650727546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8553,682,1.819174874117574,-1.225847671409028,1.320621054893026,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8554,603,-1.4228472097266835,-1.225847671409028,1.7169167301659733,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8555,522,-1.3274936190253819,0.5600872030133489,1.1927694700895095,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8556,629,0.19816383219544517,1.1805988386913981,-1.6198544537629507,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8557,729,-0.66001848411627,-0.6080016644712167,1.376165348924815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8558,574,0.007456650792841798,0.6816004148262645,0.05793441425658285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8559,677,0.007456650792841798,0.5565854400055651,0.8257692182996957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8560,627,-1.0414328469214766,-0.08636462884465426,0.528873418664373,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8561,788,-0.27860412131106327,0.531249946641684,-1.4596520241514308,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8562,697,2.295942827624082,1.152062731694607,0.32642354223800224,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8563,578,0.5795781950006519,1.155795285069511,0.7530637194103913,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8564,519,0.865638967104557,-0.08657698803662248,0.658499898776235,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8565,632,0.10281024149414347,1.0119428478880692,-0.11106841475339665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8566,679,0.007456650792841798,-1.225847671409028,1.2667723623260823,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8567,699,-0.8507256655188734,-1.225847671409028,0.14036210347503603,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8568,615,2.3912964183253838,0.08138903573167,-1.1162721215542464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8569,622,-0.27860412131106327,-1.225847671409028,0.08281268376473837,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
8570,755,-1.0414328469214766,0.7701729495943365,1.5434590130493502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8571,767,0.29351742289674687,0.9156367522973244,-1.2428690899523824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8572,752,-0.0878969399084599,0.4032839002725234,1.2504639140662086,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8573,633,-1.2321400283240802,0.7660309035888825,-0.6951021762433198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8574,717,1.9145284648188756,-1.225847671409028,1.2248532198457232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8575,585,0.5795781950006519,-1.225847671409028,1.5579407467785904,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8576,751,-0.18325053060976157,1.7169484396796946,-0.875628348281953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8577,754,2.486650009026685,0.9568272233401843,0.3728088756755042,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8578,495,0.7702853764032553,0.9808076246526758,-0.5046074117346615,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8579,650,-0.4693113027136666,0.47311465451955487,0.746076471121966,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8580,529,-0.7553720748175716,1.2152500890614315,-1.5134688948469694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8581,585,0.38887101359804854,-1.225847671409028,-0.18584842143427252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8582,668,-0.66001848411627,0.9289336431362998,0.19390701019856973,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8583,591,-0.0878969399084599,1.0546381041787707,0.33993079636422807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8584,731,-1.899615163233192,-1.225847671409028,0.8953866045426874,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8585,754,0.5795781950006519,-1.225847671409028,-0.4557406678876272,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8586,650,0.6749317857019536,1.1622518058607862,1.3356941885383709,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8587,588,0.19816383219544517,0.879176201611721,-1.6181386810572145,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8588,712,-0.9460792562201751,0.022981122488380388,0.3905107045668834,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8589,691,-0.4693113027136666,-1.225847671409028,1.0688824035709916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8590,771,0.19816383219544517,0.5100324586200149,0.6506993669219107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
8591,678,0.007456650792841798,-1.225847671409028,1.4828699960048808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8592,719,0.10281024149414347,-1.225847671409028,1.428226452212852,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8593,610,-0.27860412131106327,0.6246746886073691,-1.0000275208730758,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8594,722,-0.18325053060976157,-1.225847671409028,-1.1853784450646792,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8595,758,-1.5182008004279852,0.7413052417158988,0.041222367288893724,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8596,709,-0.66001848411627,-1.225847671409028,0.16677877788109827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8597,634,1.3424069206110654,0.5977408116800924,0.10876489796029895,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8598,678,0.9609925578058587,-1.225847671409028,0.041432078638150585,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8599,633,-0.37395771201236494,-1.225847671409028,-1.1101221536527797,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8600,710,0.38887101359804854,0.8301811696540807,-1.166686312579587,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8601,640,0.5795781950006519,0.7068804543936017,1.6525410843143582,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8602,656,2.295942827624082,-1.225847671409028,-0.7490452910844311,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8603,551,1.9145284648188756,1.4501711229397853,1.0327939669380066,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8604,786,0.007456650792841798,-1.225847671409028,0.014595459863551357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8605,561,0.9609925578058587,-1.225847671409028,-1.5228794742823635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8606,807,0.29351742289674687,-1.225847671409028,-0.43801745052530394,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
8607,602,-0.0878969399084599,-0.07721731675228166,0.6437695023360187,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8608,727,-0.7553720748175716,0.10006654754631086,-0.693433875509679,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8609,678,0.10281024149414347,-1.225847671409028,1.5172452682822448,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8610,730,-1.5182008004279852,-1.225847671409028,1.446665574736776,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8611,596,-0.8507256655188734,-1.225847671409028,-1.5991768451702173,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8612,686,0.007456650792841798,0.8516853826526789,0.054433138952032424,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8613,684,-1.2321400283240802,0.6018099343403799,-0.055732614840810775,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8614,797,-0.66001848411627,1.2090378214086923,-1.5861060549632575,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8615,658,0.007456650792841798,-1.225847671409028,0.8249310684626986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8616,653,-1.1367864376227785,0.5011002303281111,-1.1598606081082925,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8617,641,-0.18325053060976157,-1.225847671409028,-0.9525868489789899,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8618,656,0.19816383219544517,0.39576285891290663,-1.1278441537850492,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8619,750,-0.27860412131106327,-1.225847671409028,-0.7003216587137138,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8620,768,0.10281024149414347,-1.225847671409028,-0.539229086152902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8621,568,-0.5646648934149683,-1.225847671409028,0.7539935092814328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8622,706,-0.27860412131106327,-0.2871209953769857,-1.0314499669300987,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8623,430,-0.0878969399084599,1.227239808904413,-0.012397833807963589,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8624,745,-0.37395771201236494,0.34914176231483834,0.5830043347137738,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8625,747,0.38887101359804854,0.8703172172071607,0.024427374787543466,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8626,657,0.10281024149414347,0.3634940382701237,0.3346288900301957,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8627,639,0.29351742289674687,-1.225847671409028,1.1753596025210178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8628,704,0.4842246042993502,-1.225847671409028,0.9180455158828777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8629,651,-1.5182008004279852,0.6274638863566693,-0.516268649539402,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8630,706,0.4842246042993502,1.7541076120391006,-0.6029954214176215,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8631,632,-0.8507256655188734,-0.06309695306173438,1.4370019853402138,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8632,751,0.29351742289674687,-1.225847671409028,-0.3242638242040876,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8633,767,-0.37395771201236494,-1.225847671409028,0.7679180994260806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8634,741,0.007456650792841798,-1.225847671409028,-1.0413086609152729,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8635,651,-0.9460792562201751,0.7276975852367524,-0.7922381778710148,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8636,601,0.6749317857019536,0.3734345319783837,-1.172129243709844,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8637,520,-0.4693113027136666,-1.225847671409028,0.0802279826906467,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8638,626,-1.1367864376227785,0.6186246152959668,-1.2725759371936767,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8639,811,-0.8507256655188734,-1.225847671409028,1.3998333439795474,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8640,730,-0.66001848411627,0.8202001273604866,-0.6813832979777527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8641,604,0.7702853764032553,0.6798973742422237,-0.9096723600946949,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8642,499,0.4842246042993502,0.018293994511693425,0.14141500747151223,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8643,754,0.10281024149414347,1.3485094086631462,-1.6786577943185979,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8644,716,-0.9460792562201751,-1.225847671409028,-0.37339957589299644,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8645,636,-1.8042615725318902,0.7657908174986423,0.008287078165092143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8646,470,-1.3274936190253819,0.8252065153450231,1.4462277196974487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8647,444,0.38887101359804854,-1.225847671409028,1.0266634747173993,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8648,809,0.865638967104557,-1.225847671409028,1.0587573100940584,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8649,850,-0.8507256655188734,0.4555779523112762,-0.9939027670227221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8650,637,-1.1367864376227785,-1.225847671409028,-0.15300651124459272,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8651,512,0.38887101359804854,-1.225847671409028,-0.8280447388015577,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8652,774,0.38887101359804854,0.5474964665893256,0.15152845031793133,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8653,641,1.723821283416272,-1.225847671409028,0.38879962689135433,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
8654,586,0.29351742289674687,0.8048589787905267,-1.015655711422922,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8655,611,-0.8507256655188734,-1.225847671409028,0.8485388975747755,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
8656,660,-0.7553720748175716,0.12940529215319718,0.6554611708921021,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8657,532,0.38887101359804854,-1.225847671409028,1.5734206091518892,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8658,557,-0.0878969399084599,0.8559705507399649,0.03453090590352495,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,730,-1.3274936190253819,1.4568629216886522,-0.761337923507042,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8660,535,-1.1367864376227785,-1.225847671409028,-0.8749216592907589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8661,773,-0.27860412131106327,0.47076139413037077,-1.6640367746932092,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8662,510,0.4842246042993502,0.746622876153871,-1.2455558644609799,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8663,539,0.007456650792841798,-1.225847671409028,-1.2503654881832822,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8664,690,0.865638967104557,-1.225847671409028,-1.6857095557998707,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8665,821,0.10281024149414347,-1.225847671409028,1.6377461746812938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8666,687,-0.37395771201236494,0.7798046009154849,0.8424419661256499,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8667,557,0.6749317857019536,0.31553019049446324,0.2832332638015335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8668,532,-0.18325053060976157,-1.225847671409028,-1.622887617166838,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8669,540,0.007456650792841798,-1.225847671409028,-0.31464214229937565,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8670,705,1.5331141020136687,-1.225847671409028,-1.49019493454963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8671,542,-0.37395771201236494,0.8182996327956873,-1.7323148600970826,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8672,706,-0.0878969399084599,-1.225847671409028,0.38758865687790073,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8673,765,1.6284676927149704,-1.225847671409028,-1.5104313841928902,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8674,529,2.677357190429289,0.4265722510258311,0.9374719858703842,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8675,714,1.437760511312367,0.7953835917804492,0.2206166892675659,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8676,582,0.19816383219544517,-0.5769299085867814,0.4945186654079146,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8677,609,0.10281024149414347,0.976113124205928,1.2177861560437748,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
